State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Yield_Index,is_outlier
Karnataka,Karnataka District A,2001,Autumn,Potato,18202.98,173553.53,9.534347123383094,0.6942591803582718,0
Uttarakhand,Uttarakhand District B,2002,Rabi,Small millets,58204.71,37132.57,0.6379650375373402,1.0133881891492234,0
Mizoram,Mizoram District E,2010,Summer,Peas & beans (Pulses),10755.64,9854.29,0.9161974554745232,0.9342522531685067,0
Gujarat,Gujarat District B,2008,Kharif,Jowar,33262.74,29332.21,0.8818338477227072,0.8737431638377462,0
Chhattisgarh,Chhattisgarh District D,2001,Kharif,Rice,25835.45,26616.05,1.030214298570375,0.5004022959717592,0
Uttar Pradesh,Uttar Pradesh District D,2009,Rabi,Rapeseed &Mustard,5175.97,3989.18,0.7707115767672532,0.9676969208108334,0
Bihar,Bihar District B,2013,Winter,Urad,16834.43,8592.17,0.5103926892683626,1.0043322327472672,0
Karnataka,Karnataka District B,2010,Rabi,Sesamum,12868.55,4755.51,0.3695451313473546,0.9750321337822592,0
Sikkim,Sikkim District B,2009,Kharif,Peas & beans (Pulses),29027.96,30077.55,1.0361578974202803,1.0565766631624938,0
Uttar Pradesh,Uttar Pradesh District D,2000,Kharif,Small millets,39834.86,17616.38,0.44223526830519805,0.702477363737186,0
Sikkim,Sikkim District C,2001,Rabi,Sugarcane,88220.35,5725185.0,64.89642129055257,1.0572149283968666,0
Tamil Nadu,Tamil Nadu District B,2007,Whole Year,Sugarcane,1949.71,114949.28,58.957116699406576,0.9604588769353712,0
Uttarakhand,Uttarakhand District B,2000,Kharif,Cotton(lint),74205.65,82408.72,1.1105450865264304,0.6982345819654275,0
Gujarat,Gujarat District C,2013,Kharif,Sesamum,40383.68,18949.86,0.4692454971909445,1.238088123974628,0
Telangana,Telangana District A,2012,Kharif,Maize,18955.52,33986.43,1.7929568801066917,0.8667030848980196,0
Uttarakhand,Uttarakhand District D,1999,Rabi,Rice,21693.39,44978.99,2.0733960897766552,1.0071032456284932,0
Mizoram,Mizoram District B,2014,Kharif,Peas & beans (Pulses),76021.69,87931.73,1.1566663408824507,1.1794598737167639,0
Gujarat,Gujarat District A,2001,Kharif,Sugarcane,49747.98,1871112.8,37.61183469157944,0.6127270553533841,0
Maharashtra,Maharashtra District A,2010,Winter,Bajra,19704.99,24633.42,1.2501107587468958,1.0344664491575997,0
Sikkim,Sikkim District A,2010,Kharif,Bajra,11498.79,17860.2,1.5532242957737292,1.2852928516549755,0
Tamil Nadu,Tamil Nadu District C,1998,Kharif,Jowar,10975.01,11923.98,1.0864664360214706,1.0764982810133925,0
Jharkhand,Jharkhand District A,2007,Kharif,Cotton(lint),3398.25,3782.54,1.1130846759361437,0.6998313016046106,0
Bihar,Bihar District A,2004,Kharif,Urad,6758.02,3638.39,0.5383810642762229,1.059406742538751,0
Tripura,Tripura District E,2001,Rabi,Sunflower,4419.7,3983.9,0.9013960223544585,0.9273410667272014,0
Nagaland,Nagaland District E,2008,Rabi,Maize,11779.75,28074.53,2.3832874212101274,1.1520648282620982,0
Gujarat,Gujarat District C,2001,Rabi,Onion,11488.61,143409.92,12.48279121669201,1.0972133724133357,0
West Bengal,West Bengal District B,2011,Kharif,Cotton(lint),231.27,335.95,1.4526311237946987,0.9133148197028391,0
Assam,Assam District B,2010,Winter,Gram,32906.53,20922.39,0.6358127095138868,0.7346913019351731,0
Bihar,Bihar District A,2012,Kharif,Small millets,12139.86,8942.24,0.7366015753064697,1.1700693495771672,0
Uttarakhand,Uttarakhand District D,1998,Kharif,Maize,551.69,808.84,1.4661132157552248,0.7087090944592018,0
Haryana,Haryana District B,2000,Kharif,Dry chillies,32002.93,39103.94,1.221886246040597,1.1323283676825495,0
Uttarakhand,Uttarakhand District E,2002,Kharif,Cotton(lint),268.07,622.51,2.322191964785317,1.4600350363503782,0
Maharashtra,Maharashtra District B,2003,Kharif,Moong(Green Gram),28529.02,7692.28,0.26963001182655416,0.5727533081128469,0
Maharashtra,Maharashtra District C,1999,Rabi,Cotton(lint),3259.01,6353.34,1.9494693173693851,1.2256925994111312,0
Uttarakhand,Uttarakhand District C,2014,Rabi,Jowar,7412.07,8781.55,1.184763500614538,1.1738934858303853,0
Kerala,Kerala District E,2006,Summer,Rice,16618.16,37566.88,2.260592027035484,1.0980292567806325,0
Haryana,Haryana District C,2000,Whole Year,Bajra,3461.35,4481.4,1.2946971557340343,1.0713616853991066,0
Arunachal Pradesh,Arunachal Pradesh District B,2011,Kharif,Sunflower,99864.77,48328.22,0.4839366275013701,0.4978658627794699,0
Assam,Assam District E,2009,Kharif,Sesamum,4760.5,1301.2,0.2733326331267724,0.7211787624917065,0
Himachal Pradesh,Himachal Pradesh District B,2013,Rabi,Peas & beans (Pulses),28199.85,22840.6,0.8099546628794124,0.8259158156769962,0
Tripura,Tripura District E,1999,Autumn,Dry chillies,2666.89,3243.2,1.2160981517797884,1.126964510492429,0
Puducherry,Puducherry District D,1999,Rabi,Onion,171.92,2607.51,15.1669962773383,1.3331498417265772,0
Arunachal Pradesh,Arunachal Pradesh District B,2001,Rabi,Dry chillies,88441.01,141255.42,1.597171040900596,1.48010674767242,0
Madhya Pradesh,Madhya Pradesh District E,2006,Kharif,Small millets,1743.08,639.79,0.36704568923973657,0.5830409888753729,0
Sikkim,Sikkim District C,2014,Autumn,Sesamum,91677.36,61400.01,0.6697401626748415,1.767086411101226,0
Haryana,Haryana District D,2009,Whole Year,Sunflower,30492.88,22446.98,0.7361384034568069,0.7573268079632742,0
Karnataka,Karnataka District A,2003,Rabi,Dry chillies,3307.96,2244.19,0.6784211417308553,0.6286964163044583,0
Goa,Goa District E,2000,Rabi,Potato,11437.47,225298.23,19.698257569200184,1.4343610503690645,0
Tripura,Tripura District A,2007,Summer,Groundnut,46097.35,45584.52,0.9888750654864108,0.8187601472726284,0
Haryana,Haryana District A,2012,Winter,Cotton(lint),4427.0,10535.03,2.3797221594759432,1.4962060769749796,0
Telangana,Telangana District E,2012,Rabi,Peas & beans (Pulses),36435.96,43342.57,1.189554769518904,1.2129964092890704,0
West Bengal,West Bengal District D,1998,Rabi,Urad,15680.05,7195.63,0.45890351114951805,0.9030136944732389,0
Himachal Pradesh,Himachal Pradesh District E,1998,Kharif,Maize,13320.55,15374.41,1.154187327099857,0.5579262546950485,0
Goa,Goa District A,2000,Winter,Groundnut,8739.36,10928.68,1.2505126233499935,1.0353885292442857,0
Kerala,Kerala District A,2009,Winter,Rice,117872.24,217021.77,1.8411609892201928,0.8943005232386448,0
Mizoram,Mizoram District A,2010,Kharif,Jowar,111134.26,138248.07,1.2439734605692252,1.2325602039146548,0
Rajasthan,Rajasthan District A,2003,Rabi,Bajra,61787.16,65051.99,1.0528399427971766,0.871224881104472,0
Gujarat,Gujarat District A,2011,Kharif,Peas & beans (Pulses),46830.89,65514.13,1.3989512050699868,1.4265192591399594,0
Gujarat,Gujarat District E,2013,Kharif,Sugarcane,10178.73,866335.02,85.11229004011307,1.38654769910326,0
Gujarat,Gujarat District B,2008,Whole Year,Groundnut,77119.55,164646.49,2.1349513839227536,1.767678416141151,0
Tripura,Tripura District E,2004,Kharif,Sesamum,3759.19,1463.88,0.38941367688251993,1.02745460861685,0
Kerala,Kerala District E,2005,Summer,Rice,23179.85,43998.24,1.8981244486051463,0.9219691800436228,0
Nagaland,Nagaland District B,2011,Whole Year,Gram,49722.77,48763.78,0.9807132627566807,1.1332291617616057,0
Manipur,Manipur District E,1998,Rabi,Potato,30969.05,324527.94,10.479105429452954,0.7630533115893563,0
Kerala,Kerala District B,2000,Summer,Wheat,9154.84,20927.65,2.28596567498722,1.0174276648391052,0
Telangana,Telangana District D,2004,Rabi,Sunflower,23596.27,28084.36,1.1902033668880718,1.2244612051752215,0
Gujarat,Gujarat District B,2001,Rabi,Rapeseed &Mustard,5233.93,4278.04,0.8173666823973572,1.0262765547742012,0
Bihar,Bihar District B,2008,Winter,Peas & beans (Pulses),17972.15,16329.43,0.9085963560286331,0.9265013647094215,0
Sikkim,Sikkim District E,2009,Kharif,Sugarcane,119635.97,6107080.47,51.04719316439696,0.831599857017315,0
Meghalaya,Meghalaya District B,2002,Winter,Sesamum,13973.55,4768.7,0.3412661778860776,0.9004190865640537,0
Mizoram,Mizoram District B,2013,Whole Year,Rapeseed &Mustard,4564.29,4260.36,0.9334113301302064,1.1719809293713512,0
Jammu and Kashmir,Jammu And Kashmir District D,2004,Kharif,Dry chillies,25131.78,21130.52,0.8407888338987529,0.7791634048908489,0
Mizoram,Mizoram District C,2002,Kharif,Wheat,19578.19,44842.7,2.290441557672083,1.0194197712464683,0
Manipur,Manipur District E,2006,Rabi,Rapeseed &Mustard,1277.2,554.43,0.4340980269339179,0.5450486753501419,0
Manipur,Manipur District B,1998,Kharif,Bajra,14195.59,11731.25,0.8264010160902083,0.6838467061526623,0
Gujarat,Gujarat District C,2010,Kharif,Potato,39682.71,587920.8,14.815540571699868,1.07881797471449,0
Uttar Pradesh,Uttar Pradesh District B,2007,Winter,Wheat,16964.9,49680.99,2.928457580062364,1.3033851688433093,0
Rajasthan,Rajasthan District D,1998,Winter,Arhar/Tur,7546.59,5758.06,0.7630015675954306,0.9561091337793003,0
Jharkhand,Jharkhand District B,2006,Winter,Jowar,13388.29,7945.31,0.593452188442288,0.5880073599522903,0
Manipur,Manipur District C,2003,Kharif,Maize,27764.45,31778.84,1.144587413040777,0.5532857219404262,0
Puducherry,Puducherry District D,2001,Rabi,Sunflower,24294.23,32826.45,1.3512035573879064,1.3900954932114835,0
Gujarat,Gujarat District A,2005,Kharif,Sunflower,10116.09,7576.86,0.7489909639000839,0.7705493059730973,0
Rajasthan,Rajasthan District A,2001,Rabi,Cotton(lint),30887.46,45265.58,1.4655002386081601,0.921406036449516,0
Tamil Nadu,Tamil Nadu District B,2002,Autumn,Groundnut,3360.23,6990.04,2.0802266511518557,1.722367909458574,0
Nagaland,Nagaland District E,1998,Kharif,Bajra,4103.44,5054.09,1.231671475639951,1.0192079453912826,0
Madhya Pradesh,Madhya Pradesh District D,1997,Rabi,Jowar,39267.25,17969.12,0.4576108589218751,0.45341235280711933,0
West Bengal,West Bengal District E,1999,Kharif,Small millets,34872.9,25667.49,0.7360296964118269,1.1691609372295377,0
Bihar,Bihar District E,2013,Rabi,Sugarcane,10200.67,774517.97,75.92814687662673,1.2369306160055626,0
Uttar Pradesh,Uttar Pradesh District B,2006,Autumn,Potato,141.12,1242.57,8.805059523809524,0.6411549033088599,0
Telangana,Telangana District E,2010,Kharif,Jowar,36031.88,44289.49,1.2291751082652362,1.217897624115678,0
Jharkhand,Jharkhand District D,2009,Rabi,Sesamum,15869.19,6128.71,0.3862018162237644,1.0189802246083266,0
Goa,Goa District E,2011,Kharif,Urad,9902.19,7096.63,0.7166727764262248,1.410242710821583,0
Jammu and Kashmir,Jammu And Kashmir District B,2013,Kharif,Small millets,20520.64,6548.36,0.31911090492304334,0.5068980321022768,0
Uttar Pradesh,Uttar Pradesh District D,2006,Whole Year,Rice,24468.75,63929.01,2.612679846743295,1.269047610544477,0
West Bengal,West Bengal District B,2004,Kharif,Potato,12416.62,131622.98,10.600548297362728,0.7718963739243346,0
Jammu and Kashmir,Jammu And Kashmir District E,2007,Whole Year,Moong(Green Gram),22851.36,4469.42,0.1955866084119282,0.41546887244349184,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District B,2006,Kharif,Sesamum,7269.04,1531.5,0.2106880688509074,0.5558932317283642,0
Sikkim,Sikkim District E,2006,Rabi,Wheat,2610.69,7475.97,2.8635992783517,1.274518317876582,0
Uttar Pradesh,Uttar Pradesh District C,2010,Kharif,Jowar,85322.37,101354.99,1.1879064071942682,1.1770075567471592,0
Assam,Assam District B,1999,Kharif,Sesamum,1935.26,721.32,0.37272511187127316,0.9834224031502188,0
Meghalaya,Meghalaya District D,1999,Rabi,Bajra,54127.44,82655.46,1.5270528220067308,1.2636359613774242,0
Arunachal Pradesh,Arunachal Pradesh District C,2000,Rabi,Wheat,3911.48,10832.75,2.7694760039678075,1.2326263400961415,0
Nagaland,Nagaland District C,2014,Kharif,Gram,3208.5,3146.83,0.9807791803023219,1.1333053304929046,0
Kerala,Kerala District C,2012,Kharif,Dry chillies,7699.07,7333.44,0.9525098485921026,0.8826958528691166,0
Tamil Nadu,Tamil Nadu District C,2001,Winter,Rapeseed &Mustard,5233.25,3700.21,0.7070577556967468,0.8877738879868764,0
Tamil Nadu,Tamil Nadu District C,1999,Rabi,Groundnut,54415.89,91230.23,1.6765365778268075,1.3881241253607974,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District A,1998,Kharif,Sugarcane,4349.3,229160.36,52.6890212218058,0.858346557338156,0
Tamil Nadu,Tamil Nadu District A,1998,Rabi,Rapeseed &Mustard,9596.32,8658.03,0.902223977524718,1.132822434813423,0
Bihar,Bihar District B,2009,Kharif,Potato,14028.2,169467.26,12.080470766028428,0.8796593645930724,0
West Bengal,West Bengal District D,2001,Whole Year,Peas & beans (Pulses),44192.67,49185.34,1.1129750703001198,1.13490761291159,0
Kerala,Kerala District B,2013,Rabi,Jowar,13627.78,16207.72,1.1893147673355453,1.1784029954103952,0
Uttar Pradesh,Uttar Pradesh District E,2005,Kharif,Small millets,14706.43,14307.74,0.9728900895730642,1.5454065161932444,0
Uttarakhand,Uttarakhand District A,2006,Kharif,Potato,32398.06,393412.15,12.143077394140267,0.884218169276334,0
Puducherry,Puducherry District E,2009,Winter,Urad,8284.49,6718.82,0.8110119029656623,1.5958798243323566,0
Punjab,Punjab District A,2003,Kharif,Urad,2570.97,1914.76,0.7447617047262318,1.4655150857364023,0
Sikkim,Sikkim District D,1999,Kharif,Cotton(lint),23818.55,17700.95,0.7431581687382314,0.4672468858568779,0
Andhra Pradesh,Andhra Pradesh District A,2011,Rabi,Maize,7227.97,20738.27,2.869169351837376,1.3869368281652878,0
Assam,Assam District D,2013,Summer,Urad,23675.25,10002.64,0.4224935322752663,0.8313674578677005,0
Sikkim,Sikkim District A,2009,Kharif,Arhar/Tur,2938.11,1603.24,0.545670516080065,0.6837739090135772,0
Telangana,Telangana District D,2009,Rabi,Sesamum,55051.6,22561.28,0.4098206046690741,1.0812975865262566,0
Karnataka,Karnataka District C,2001,Rabi,Maize,84728.8,115832.5,1.3670971381631747,0.660845400214405,0
Himachal Pradesh,Himachal Pradesh District C,2001,Winter,Maize,51207.09,75961.65,1.483420557582944,0.7170753450477693,0
Assam,Assam District A,2003,Rabi,Dry chillies,77757.62,96138.34,1.2363848070452774,1.1457642599101392,0
Andhra Pradesh,Andhra Pradesh District C,2007,Rabi,Bajra,38977.92,51514.55,1.3216341456906886,1.0936520401988574,0
Assam,Assam District C,2006,Rabi,Maize,762.65,845.62,1.1087917131056186,0.5359823255765163,0
Jharkhand,Jharkhand District D,2008,Kharif,Potato,9082.05,78909.92,8.688558199965867,0.6326716676393733,0
Chhattisgarh,Chhattisgarh District C,2014,Kharif,Dry chillies,1085.56,792.43,0.7299734699141457,0.6764702281557464,0
Maharashtra,Maharashtra District E,2011,Rabi,Dry chillies,29348.46,30829.85,1.0504759023131025,0.9734815066545305,0
Madhya Pradesh,Madhya Pradesh District C,2003,Autumn,Groundnut,20109.8,26572.28,1.3213597350545505,1.0940479025439156,0
Uttar Pradesh,Uttar Pradesh District E,2008,Kharif,Jowar,21902.43,30596.15,1.3969294731223887,1.3841128696252496,0
Goa,Goa District E,2000,Rabi,Urad,2651.62,1214.52,0.45802943106478305,0.9012937113669757,0
Tamil Nadu,Tamil Nadu District E,2013,Kharif,Moong(Green Gram),63869.7,44640.19,0.6989259382774619,1.4846720532423587,0
Karnataka,Karnataka District C,2003,Rabi,Onion,19375.48,301026.0,15.536440903657613,1.3656233147925814,0
Karnataka,Karnataka District C,2004,Whole Year,Groundnut,38032.26,54708.78,1.4384835400262828,1.191023048499908,0
Punjab,Punjab District A,2004,Kharif,Urad,41791.23,35755.1,0.855564672300863,1.6835491488394108,0
Rajasthan,Rajasthan District B,2007,Whole Year,Gram,5827.62,2787.83,0.47838225553484953,0.5527780066087322,0
Uttarakhand,Uttarakhand District B,2012,Rabi,Rice,29840.77,72517.86,2.4301604817838145,1.1803931340809157,0
Goa,Goa District D,2006,Kharif,Bajra,10036.03,11790.79,1.1748460297547936,0.972184898181017,0
Arunachal Pradesh,Arunachal Pradesh District E,2014,Kharif,Arhar/Tur,159.36,166.45,1.0444904618473894,1.308839867609768,0
Andhra Pradesh,Andhra Pradesh District A,2000,Kharif,Small millets,10475.03,9161.18,0.8745731515804728,1.3892330303551945,0
West Bengal,West Bengal District A,2001,Kharif,Sugarcane,1229.0,98135.61,79.84996745321399,1.3008202292940794,0
Telangana,Telangana District D,1998,Kharif,Arhar/Tur,15856.87,4306.26,0.27157061891785705,0.34030224869883446,0
Sikkim,Sikkim District C,2004,Kharif,Potato,9123.87,99801.71,10.938528278022375,0.7965069425677607,0
Tripura,Tripura District C,2012,Kharif,Potato,8876.22,151927.62,17.116252188431563,1.2463480783075853,0
Uttar Pradesh,Uttar Pradesh District E,2004,Kharif,Urad,51093.08,16700.8,0.326870096694112,0.6432031275794802,0
Haryana,Haryana District B,1998,Rabi,Wheat,580.33,1673.65,2.8839625730187994,1.2835815245416136,0
Madhya Pradesh,Madhya Pradesh District B,1997,Kharif,Moong(Green Gram),22487.6,8137.39,0.36186120350771095,0.7686725968771629,0
Maharashtra,Maharashtra District B,2014,Kharif,Maize,61718.2,130704.05,2.1177553784783094,1.0237084560992358,0
Jharkhand,Jharkhand District B,1997,Winter,Small millets,3046.06,1869.19,0.6136418849267579,0.9747515960318528,0
Meghalaya,Meghalaya District C,2014,Kharif,Sugarcane,61423.45,3318191.71,54.02157824088357,0.8800549835578639,0
Himachal Pradesh,Himachal Pradesh District E,2012,Rabi,Sunflower,74709.98,27304.36,0.36547138682141267,0.37599081569939,0
Assam,Assam District C,2002,Whole Year,Jowar,20099.94,15795.23,0.7858346840836341,0.7786247771026559,0
Telangana,Telangana District D,1998,Kharif,Moong(Green Gram),1451.65,711.01,0.4897943719216064,1.0404307180523082,0
Tripura,Tripura District D,2007,Kharif,Urad,45628.74,34709.9,0.7607025747368874,1.496882951903697,0
Manipur,Manipur District C,2003,Kharif,Sunflower,5385.71,3872.31,0.7189971238703904,0.7396921478332943,0
Maharashtra,Maharashtra District B,2001,Kharif,Rice,46151.62,92413.46,2.0023882151915795,0.972612845404234,0
Uttar Pradesh,Uttar Pradesh District C,2002,Kharif,Bajra,10249.71,18982.32,1.8519860561908583,1.5325181597169428,0
Madhya Pradesh,Madhya Pradesh District B,2000,Kharif,Arhar/Tur,32804.29,18407.71,0.5611372780816167,0.703155143663301,0
Goa,Goa District D,2013,Rabi,Moong(Green Gram),11325.71,8870.97,0.78325950426066,1.6638150521044492,0
Sikkim,Sikkim District E,1997,Whole Year,Urad,81759.67,23390.97,0.28609423203396006,0.5629658591831884,0
Meghalaya,Meghalaya District A,2010,Kharif,Maize,6113.52,7827.05,1.2802853347989374,0.6188811686056295,0
Meghalaya,Meghalaya District E,2009,Summer,Rice,32959.71,46279.72,1.4041300727463926,0.682023063764816,0
Andhra Pradesh,Andhra Pradesh District B,2005,Whole Year,Jowar,41072.09,70677.23,1.7208091918380584,1.7050210439534528,0
Assam,Assam District A,1997,Kharif,Sunflower,2105.7,1809.58,0.8593721802725934,0.8841076448152865,0
Arunachal Pradesh,Arunachal Pradesh District E,1998,Kharif,Potato,4441.09,68187.73,15.353827551344375,1.1180142272160372,0
Puducherry,Puducherry District A,2002,Kharif,Bajra,8306.17,14878.8,1.7912949048719204,1.4822962418901404,0
Bihar,Bihar District C,1998,Whole Year,Moong(Green Gram),13136.69,8381.9,0.6380526601449832,1.3553638534990804,0
Madhya Pradesh,Madhya Pradesh District E,1997,Kharif,Potato,17156.79,209471.52,12.20924893292976,0.8890365587988185,0
Goa,Goa District E,2010,Rabi,Potato,50314.7,851868.28,16.93080312513043,1.2328442994940476,0
Puducherry,Puducherry District E,1999,Kharif,Groundnut,10876.83,17440.05,1.6034129429254662,1.327579856250844,0
Odisha,Odisha District C,2010,Rabi,Sugarcane,14396.61,348885.52,24.23386616710462,0.3947891821326749,0
Chhattisgarh,Chhattisgarh District E,2002,Winter,Sugarcane,41447.31,1129839.35,27.259654486624104,0.4440817088691308,0
Tripura,Tripura District D,1999,Kharif,Gram,1694.29,1835.46,1.0833210371305975,1.251794013038453,0
Assam,Assam District A,2002,Winter,Cotton(lint),6054.25,8974.49,1.4823454598009662,0.9319971561801548,0
Punjab,Punjab District B,2002,Kharif,Jowar,6000.82,7159.3,1.1930536160058127,1.1821075407447643,0
Andhra Pradesh,Andhra Pradesh District D,2006,Rabi,Moong(Green Gram),41043.15,20484.29,0.4990915658276716,1.0601799979258368,0
Assam,Assam District B,1998,Rabi,Sesamum,2287.9,687.22,0.30037151973425413,0.7925199359171757,0
Jammu and Kashmir,Jammu And Kashmir District E,2012,Rabi,Rapeseed &Mustard,1471.37,1009.81,0.686305959751796,0.8617181628069651,0
Maharashtra,Maharashtra District E,2004,Kharif,Urad,58414.86,22223.34,0.380439840136568,0.7486157268790194,0
Maharashtra,Maharashtra District E,2012,Kharif,Groundnut,16660.8,20640.71,1.2388786852972247,1.025755962739274,0
Andhra Pradesh,Andhra Pradesh District E,2004,Rabi,Urad,1790.04,1249.93,0.6982693124175997,1.3740290414515106,0
Manipur,Manipur District E,2005,Kharif,Bajra,31858.51,34166.05,1.0724308826746765,0.8874363806607609,0
Goa,Goa District A,2012,Kharif,Urad,14018.28,9954.18,0.7100856881158031,1.3972808772193173,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District C,2001,Winter,Wheat,10248.46,18425.14,1.7978447493574645,0.8001769252691153,0
Madhya Pradesh,Madhya Pradesh District E,2000,Rabi,Rapeseed &Mustard,28221.64,16110.69,0.5708629973311261,0.7167692576246321,0
Bihar,Bihar District E,2009,Kharif,Gram,30895.45,38741.38,1.2539509863102818,1.4489595267756659,0
Haryana,Haryana District C,2007,Winter,Rapeseed &Mustard,14841.67,11364.13,0.7656907881660217,0.9613928742441096,0
Karnataka,Karnataka District B,2001,Rabi,Sesamum,33667.06,12112.88,0.35978431143081696,0.9492785457536824,0
Tamil Nadu,Tamil Nadu District E,2012,Kharif,Groundnut,71357.17,157754.21,2.2107688687766065,1.83045311562682,0
Karnataka,Karnataka District B,1998,Whole Year,Bajra,36499.47,24556.6,0.6727933309716552,0.5567363717474206,0
Puducherry,Puducherry District D,2003,Rabi,Moong(Green Gram),45742.21,18111.77,0.39595310327157346,0.8410912725183766,0
Goa,Goa District C,2002,Rabi,Gram,13818.06,14106.92,1.020904526395167,1.1796707810736122,0
Maharashtra,Maharashtra District D,2002,Winter,Gram,24962.63,12451.95,0.49882364157943293,0.5763983405557157,0
Jammu and Kashmir,Jammu And Kashmir District C,2011,Rabi,Sesamum,2703.36,625.27,0.23129364938446967,0.6102603480862759,0
Madhya Pradesh,Madhya Pradesh District B,2004,Rabi,Urad,17513.99,4987.26,0.2847586415202932,0.5603377325841379,0
Sikkim,Sikkim District D,2001,Winter,Sugarcane,1206.37,69420.28,57.544766530997954,0.9374505560993069,0
Karnataka,Karnataka District A,2005,Kharif,Groundnut,1346.84,1786.59,1.3265050043063764,1.0983080376786913,0
Jammu and Kashmir,Jammu And Kashmir District E,1999,Whole Year,Onion,5444.42,24975.17,4.587296718475062,0.4032145707931243,0
Haryana,Haryana District B,2000,Kharif,Jowar,18786.42,29930.26,1.593185928984873,1.578568704034082,0
Sikkim,Sikkim District E,2000,Winter,Sunflower,50959.03,40186.85,0.7886109684583871,0.8113097002722255,0
Rajasthan,Rajasthan District B,2008,Kharif,Groundnut,12970.71,15101.06,1.1642431293275388,0.9639598664169785,0
Kerala,Kerala District B,1999,Whole Year,Urad,7057.84,2766.15,0.39192585833626153,0.7712174971363682,0
Uttar Pradesh,Uttar Pradesh District D,2014,Winter,Sesamum,18130.54,10119.0,0.5581190631939258,1.4725779747292145,0
Punjab,Punjab District D,2008,Kharif,Bajra,15852.14,31216.31,1.9692174053471647,1.6295270820409467,0
Kerala,Kerala District C,2000,Kharif,Peas & beans (Pulses),15071.06,14447.81,0.9586459081179426,0.9775372047787373,0
Goa,Goa District D,2004,Rabi,Jowar,37134.79,27644.02,0.7444237600374204,0.7375937916318407,0
Assam,Assam District C,2001,Kharif,Sunflower,15877.59,13817.87,0.8702750228466664,0.8953243058746401,0
Assam,Assam District A,2000,Kharif,Onion,14065.52,144020.78,10.239278746893111,0.9000129354030819,0
Manipur,Manipur District E,1998,Rabi,Potato,25749.98,246577.31,9.575825301611884,0.6972794821835797,0
Arunachal Pradesh,Arunachal Pradesh District A,2007,Kharif,Cotton(lint),928.59,1234.09,1.3289934201315972,0.8355799115214985,0
Mizoram,Mizoram District D,2004,Kharif,Potato,28802.68,464018.93,16.110269252722315,1.17309577488693,0
Arunachal Pradesh,Arunachal Pradesh District E,2010,Rabi,Sugarcane,18829.42,1427394.25,75.80659680436254,1.2349504675106235,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District E,1998,Kharif,Arhar/Tur,7223.95,1055.34,0.14608905100395211,0.18306263308241355,0
Maharashtra,Maharashtra District D,2006,Kharif,Cotton(lint),27521.17,38194.15,1.3878098205853895,0.8725596301135787,0
Chhattisgarh,Chhattisgarh District C,2000,Kharif,Groundnut,66226.82,56882.0,0.8588967430415653,0.7111418301145916,0
Sikkim,Sikkim District E,2007,Kharif,Dry chillies,22627.13,22561.72,0.997109222424585,0.9240263255993257,0
Goa,Goa District D,2007,Kharif,Urad,33505.49,20384.55,0.6083943258254095,1.1971763007085796,0
Andhra Pradesh,Andhra Pradesh District D,2008,Kharif,Small millets,38650.54,19046.19,0.49277940230589273,0.7827651936546393,0
Mizoram,Mizoram District D,2013,Kharif,Peas & beans (Pulses),11176.38,15933.49,1.4256396078157687,1.4537335896859893,0
Andhra Pradesh,Andhra Pradesh District E,2001,Kharif,Maize,1029.95,3010.8,2.9232487013932715,1.4130784156230876,0
Haryana,Haryana District B,2003,Kharif,Wheat,11557.22,32940.48,2.850207921974316,1.2685581511964124,0
Rajasthan,Rajasthan District D,1999,Rabi,Maize,55800.32,63644.81,1.1405814518626416,0.5513492677235992,0
Arunachal Pradesh,Arunachal Pradesh District C,2003,Kharif,Maize,14422.44,23301.86,1.6156669745202614,0.7810023579045773,0
Nagaland,Nagaland District E,2002,Winter,Arhar/Tur,11311.59,12070.48,1.0670895957155448,1.3371586014426995,0
Uttarakhand,Uttarakhand District E,2006,Kharif,Sugarcane,1599.68,152369.85,95.25020629125825,1.5517025133504392,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District D,2008,Whole Year,Bajra,41150.6,81632.29,1.9837448299660272,1.6415485235458127,0
Chhattisgarh,Chhattisgarh District B,2008,Winter,Urad,19988.12,7605.69,0.380510523250811,0.7487548145490386,0
Manipur,Manipur District C,2007,Kharif,Bajra,37344.33,39802.18,1.0658158815541743,0.8819624683114593,0
Jammu and Kashmir,Jammu And Kashmir District E,2008,Whole Year,Rapeseed &Mustard,31364.76,24166.25,0.7704905122819369,0.9674193546911722,0
Bihar,Bihar District C,2001,Kharif,Sunflower,51091.8,72719.75,1.4233154831107926,1.4642830295054006,0
Madhya Pradesh,Madhya Pradesh District E,2000,Rabi,Dry chillies,26673.01,28527.97,1.0695444571122645,0.9911524360063967,0
Jammu and Kashmir,Jammu And Kashmir District E,1998,Kharif,Moong(Green Gram),40266.59,7880.78,0.19571510773571837,0.41574183320291364,0
Mizoram,Mizoram District A,1997,Kharif,Bajra,8336.96,4879.69,0.5853080739262273,0.48434233579804525,0
Manipur,Manipur District D,1998,Rabi,Gram,25259.73,14934.49,0.591237119319961,0.6831835262898219,0
